"log_dt","shop_no","position","clk_cnt"
"2018-04-02","740889","4","3"
"2018-04-03","741120","0","2"
"2018-04-03","739382","1","1"
"2018-04-04","681288","0","1"
"2018-04-05","732243","2","2"
"2018-04-05","563771","1","1"
"2018-04-05","737862","0","1"
"2018-04-05","735374","3","1"
"2018-04-05","614943","3","2"
"2018-04-03","708174","4","1"
"2018-04-03","670469","3","1"
"2018-04-05","750019","0","6"
"2018-04-05","730605","0","4"
"2018-04-05","732260","0","1"
"2018-04-04","731557","1","1"
"2018-04-04","674856","0","2"
"2018-04-06","729921","1","2"
"2018-04-06","692384","2","2"
"2018-04-06","575237","2","2"
"2018-04-04","741538","4","1"
"2018-04-04","745038","0","1"
"2018-04-06","703547","0","1"
"2018-04-06","677794","1","1"
"2018-04-05","732242","4","1"
"2018-04-06","610111","0","2"
"2018-04-05","743691","2","2"
"2018-04-07","728793","0","4"
"2018-04-07","736720","0","5"
"2018-04-05","651639","2","1"
"2018-04-07","700130","1","1"
"2018-04-07","715557","3","2"
"2018-04-06","726620","2","2"
"2018-04-06","726170","2","1"
"2018-04-03","739370","1","1"
"2018-04-05","722655","1","1"
"2018-04-04","697885","3","1"
"2018-04-04","715914","0","2"
"2018-04-07","739179","2","1"
"2018-04-01","685253","4","1"
"2018-04-01","710192","1","1"
"2018-04-01","729921","0","1"
"2018-04-01","743883","3","1"
"2018-04-03","741967","3","1"
"2018-04-03","747728","1","1"
"2018-04-03","736839","3","1"
"2018-04-06","664445","3","2"
"2018-04-06","739609","2","1"
"2018-04-04","674944","1","1"
"2018-04-03","697848","1","1"
"2018-04-01","745186","3","1"
"2018-04-03","750116","0","1"
"2018-04-02","715841","0","1"
"2018-04-04","685307","0","2"
"2018-04-04","704950","4","1"
"2018-04-04","658963","0","1"
"2018-04-02","722273","3","2"
"2018-04-04","671092","1","1"
"2018-04-05","720545","0","1"
"2018-04-06","641992","4","3"
"2018-04-05","634472","0","2"
"2018-04-05","652644","4","1"
"2018-04-06","741059","0","2"
"2018-04-05","621173","4","2"
"2018-04-05","732260","3","1"
"2018-04-06","702532","2","1"
"2018-04-03","688000","4","1"
"2018-04-06","702162","0","1"
"2018-04-06","715557","4","1"
"2018-04-07","702247","3","1"
"2018-04-02","715623","3","1"
"2018-04-07","738954","3","1"
"2018-04-07","708046","0","1"
"2018-04-07","731746","2","1"
"2018-04-01","654835","0","1"
"2018-04-07","701976","0","1"
"2018-04-02","610296","4","2"
"2018-04-03","700722","1","1"
"2018-04-02","634379","0","1"
"2018-04-04","702253","3","1"
"2018-04-01","687251","4","4"
"2018-04-01","744589","0","1"
"2018-04-01","743164","3","3"
"2018-04-01","696873","2","2"
"2018-04-01","658159","2","1"
"2018-04-01","690519","0","3"
"2018-04-01","716466","1","3"
"2018-04-01","729798","2","6"
"2018-04-01","733594","3","5"
"2018-04-01","601552","2","5"
"2018-04-01","733939","1","2"
"2018-04-01","745967","4","3"
"2018-04-01","694388","4","4"
"2018-04-01","727253","3","3"
"2018-04-02","708019","3","1"
"2018-04-02","700873","2","4"
"2018-04-02","658045","0","1"
"2018-04-02","641981","0","3"
"2018-04-03","725092","4","2"
"2018-04-03","739457","0","1"
"2018-04-04","574904","4","2"
"2018-04-04","696918","2","2"
"2018-04-04","737261","0","1"
"2018-04-04","716111","2","1"
"2018-04-05","750143","2","2"
"2018-04-05","714638","0","3"
"2018-04-05","703277","3","4"
"2018-04-05","708915","2","3"
"2018-04-05","688149","1","1"
"2018-04-05","702516","4","7"
"2018-04-05","729020","4","3"
"2018-04-05","610405","1","2"
"2018-04-05","706178","1","1"
"2018-04-05","725685","1","1"
"2018-04-06","635844","0","3"
"2018-04-06","618551","2","4"
"2018-04-06","586925","0","1"
"2018-04-06","603260","4","2"
"2018-04-06","727965","1","3"
"2018-04-06","708941","2","3"
"2018-04-07","730130","2","6"
"2018-04-07","717926","0","1"
"2018-04-07","734947","2","3"
"2018-04-07","733858","0","3"
"2018-04-07","726836","2","2"
"2018-04-07","724022","4","4"
"2018-04-07","703245","4","3"
"2018-04-07","702253","1","1"
"2018-04-07","702915","4","5"
"2018-04-07","702937","3","3"
"2018-04-07","725120","0","3"
"2018-04-07","718050","0","5"
"2018-04-02","707723","4","2"
"2018-04-02","666385","0","2"
"2018-04-03","726309","2","1"
"2018-04-01","642488","3","1"
"2018-04-01","710955","4","1"
"2018-04-03","625065","2","2"
"2018-04-01","721691","3","1"
"2018-04-01","569195","0","2"
"2018-04-01","615304","2","2"
"2018-04-04","604514","4","3"
"2018-04-06","717064","0","1"
"2018-04-01","637941","4","5"
"2018-04-05","737407","3","2"
"2018-04-01","730400","3","4"
"2018-04-01","640322","3","1"
"2018-04-01","712095","0","1"
"2018-04-01","737423","1","1"
"2018-04-01","742686","3","3"
"2018-04-01","728527","2","3"
"2018-04-01","727384","3","2"
"2018-04-02","743821","4","1"
"2018-04-02","721489","0","2"
"2018-04-01","681290","4","1"
"2018-04-01","721616","3","2"
"2018-04-02","702151","0","1"
"2018-04-02","636860","0","1"
"2018-04-01","739931","2","1"
"2018-04-01","728212","0","2"
"2018-04-04","608413","3","1"
"2018-04-04","646292","4","1"
"2018-04-01","717064","0","3"
"2018-04-04","607263","4","1"
"2018-04-04","742603","1","5"
"2018-04-04","688547","2","2"
"2018-04-02","677843","1","1"
"2018-04-02","686688","1","2"
"2018-04-02","736864","2","1"
"2018-04-05","729868","3","2"
"2018-04-03","731645","3","1"
"2018-04-02","571280","4","1"
"2018-04-03","723180","4","1"
"2018-04-05","713375","4","1"
"2018-04-04","695202","3","2"
"2018-04-03","716710","2","1"
"2018-04-06","729798","4","1"
"2018-04-06","744798","0","1"
"2018-04-06","618547","4","3"
"2018-04-04","711968","4","1"
"2018-04-07","713140","1","2"
"2018-04-05","685314","4","2"
"2018-04-07","661431","0","1"
"2018-04-04","653176","1","1"
"2018-04-04","728120","3","1"
"2018-04-04","702530","0","1"
"2018-04-07","724096","3","1"
"2018-04-07","735337","0","2"
"2018-04-05","617408","2","1"
"2018-04-07","739474","4","2"
"2018-04-05","644147","3","1"
"2018-04-05","750135","3","1"
"2018-04-01","720003","1","1"
"2018-04-05","698514","2","1"
"2018-04-07","722425","3","2"
"2018-04-07","686694","1","1"
"2018-04-05","707723","4","1"
"2018-04-06","641981","0","1"
"2018-04-06","702532","3","1"
"2018-04-02","712570","2","1"
"2018-04-05","717916","1","2"
"2018-04-03","730977","4","1"
"2018-04-05","602419","2","2"
"2018-04-06","701976","3","1"
"2018-04-07","731624","0","1"
"2018-04-07","692094","4","2"
"2018-04-06","602419","3","1"
"2018-04-06","689148","1","1"
"2018-04-06","737214","2","1"
"2018-04-07","694011","1","1"
"2018-04-07","666507","3","1"
"2018-04-07","752590","0","1"
"2018-04-07","629770","2","1"
"2018-04-04","681359","1","1"
"2018-04-07","672676","0","1"
"2018-04-07","670633","4","2"
"2018-04-07","685755","3","1"
"2018-04-04","743316","3","1"
"2018-04-07","641982","1","1"
"2018-04-03","712405","4","1"
"2018-04-05","722022","4","1"
"2018-04-05","730247","1","1"
"2018-04-07","725989","2","1"
"2018-04-05","729840","3","1"
"2018-04-04","720020","3","1"
"2018-04-03","744123","1","1"
"2018-04-01","692486","4","7"
"2018-04-01","714539","0","2"
"2018-04-01","678664","4","1"
"2018-04-01","745480","2","3"
"2018-04-01","654606","1","1"
"2018-04-01","615301","4","4"
"2018-04-01","739474","4","1"
"2018-04-01","728825","2","1"
"2018-04-01","681682","0","1"
"2018-04-01","717588","2","2"
"2018-04-01","626750","3","1"
"2018-04-01","624836","4","2"
"2018-04-02","722964","1","1"
"2018-04-02","671353","4","1"
"2018-04-02","741341","2","1"
"2018-04-02","592176","0","1"
"2018-04-03","726129","4","1"
"2018-04-03","739289","4","1"
"2018-04-03","750579","3","1"
"2018-04-03","718746","3","3"
"2018-04-04","733939","0","5"
"2018-04-04","722964","3","1"
"2018-04-05","627879","0","1"
"2018-04-05","625100","2","3"
"2018-04-05","722274","0","2"
"2018-04-05","730605","4","2"
"2018-04-05","721782","3","3"
"2018-04-05","730234","2","1"
"2018-04-05","642160","3","1"
"2018-04-06","617408","0","5"
"2018-04-06","674072","2","5"
"2018-04-06","644861","1","3"
"2018-04-07","692849","0","6"
"2018-04-07","748805","1","2"
"2018-04-07","704928","0","5"
"2018-04-07","661735","4","1"
"2018-04-07","660239","2","1"
"2018-04-05","717088","0","1"
"2018-04-02","694101","2","1"
"2018-04-03","737614","2","1"
"2018-04-02","704098","1","2"
"2018-04-06","744802","2","4"
"2018-04-05","705483","0","2"
"2018-04-04","748227","1","1"
"2018-04-07","690827","2","1"
"2018-04-06","708856","0","1"
"2018-04-02","745652","1","1"
"2018-04-03","716309","1","4"
"2018-04-06","744496","2","1"
"2018-04-06","642747","0","2"
"2018-04-05","575090","4","1"
"2018-04-02","731624","0","2"
"2018-04-02","702937","2","1"
"2018-04-02","732024","4","1"
"2018-04-03","726859","1","2"
"2018-04-03","681288","2","2"
"2018-04-02","743164","1","5"
"2018-04-05","632874","4","1"
"2018-04-04","733765","4","1"
"2018-04-01","698514","1","2"
"2018-04-01","566297","3","1"
"2018-04-01","637833","0","2"
"2018-04-03","743797","3","1"
"2018-04-03","697848","0","1"
"2018-04-03","632803","1","1"
"2018-04-03","721292","0","3"
"2018-04-03","738935","0","1"
"2018-04-04","655571","1","1"
"2018-04-05","644861","0","2"
"2018-04-05","668658","3","2"
"2018-04-05","736825","3","1"
"2018-04-05","694104","2","1"
"2018-04-05","706427","3","2"
"2018-04-06","735374","1","2"
"2018-04-06","730247","0","1"
"2018-04-07","707189","4","2"
"2018-04-07","730542","0","2"
"2018-04-07","660239","0","2"
"2018-04-07","702772","3","2"
"2018-04-07","710955","2","1"
"2018-04-07","743235","2","1"
"2018-04-07","740089","2","2"
"2018-04-07","710192","0","2"
"2018-04-03","702087","1","1"
"2018-04-02","718222","4","1"
"2018-04-02","707485","2","1"
"2018-04-07","732393","1","4"
"2018-04-07","618547","3","2"
"2018-04-04","742812","3","1"
"2018-04-04","670467","1","2"
"2018-04-01","685310","0","2"
"2018-04-01","689148","3","1"
"2018-04-01","690425","0","1"
"2018-04-04","648220","1","1"
"2018-04-07","754603","4","1"
"2018-04-07","734356","4","2"
"2018-04-02","658276","0","1"
"2018-04-02","612252","4","1"
"2018-04-02","569195","0","2"
"2018-04-06","721322","0","3"
"2018-04-04","684027","4","1"
"2018-04-04","697901","1","4"
"2018-04-02","687017","0","2"
"2018-04-01","733617","3","3"
"2018-04-02","567009","0","1"
"2018-04-02","710934","2","1"
"2018-04-05","736798","2","3"
"2018-04-05","690540","0","2"
"2018-04-06","710544","4","1"
"2018-04-06","664446","1","1"
"2018-04-01","729003","3","1"
"2018-04-02","741541","4","2"
"2018-04-07","715506","0","1"
"2018-04-07","653176","1","2"
"2018-04-02","728772","4","1"
"2018-04-03","728523","3","3"
"2018-04-06","688292","2","1"
"2018-04-01","682331","2","2"
"2018-04-01","691778","4","2"
"2018-04-01","643316","2","1"
"2018-04-02","690295","3","2"
"2018-04-02","742965","1","1"
"2018-04-03","622049","2","1"
"2018-04-05","733868","0","1"
"2018-04-05","726427","4","1"
"2018-04-05","688292","3","1"
"2018-04-05","709648","3","1"
"2018-04-06","731957","4","1"
"2018-04-06","575951","4","1"
"2018-04-06","688499","2","1"
"2018-04-06","642586","3","1"
"2018-04-07","615347","1","1"
"2018-04-07","650623","0","1"
"2018-04-07","635789","2","1"
"2018-04-01","701976","2","1"
"2018-04-05","608424","2","1"
"2018-04-03","745317","2","1"
"2018-04-02","732770","0","1"
"2018-04-04","681289","0","1"
"2018-04-01","575322","3","4"
"2018-04-01","733571","4","5"
"2018-04-01","742986","2","2"
"2018-04-01","750116","0","3"
"2018-04-01","734351","4","1"
"2018-04-01","646554","1","5"
"2018-04-02","746539","0","1"
"2018-04-02","727974","0","1"
"2018-04-02","716916","1","1"
"2018-04-02","697901","3","3"
"2018-04-02","718746","1","1"
"2018-04-03","642198","1","1"
"2018-04-03","713213","0","1"
"2018-04-04","744062","4","2"
"2018-04-04","733545","0","4"
"2018-04-04","723160","4","3"
"2018-04-04","696554","2","1"
"2018-04-05","745749","1","1"
"2018-04-05","748386","2","1"
"2018-04-05","716084","1","1"
"2018-04-05","703253","4","3"
"2018-04-06","706843","0","3"
"2018-04-06","736143","1","1"
"2018-04-06","742964","0","2"
"2018-04-06","618551","3","2"
"2018-04-07","710192","2","4"
"2018-04-07","654341","0","2"
"2018-04-07","723321","1","2"
"2018-04-07","732828","3","2"
"2018-04-07","722273","3","2"
"2018-04-07","718182","0","1"
"2018-04-07","719254","2","3"
"2018-04-07","706214","1","2"
"2018-04-06","724633","3","1"
"2018-04-05","694618","2","1"
"2018-04-01","737335","4","3"
"2018-04-06","688547","2","2"
"2018-04-01","692485","0","2"
"2018-04-05","730542","3","3"
"2018-04-01","721202","4","3"
"2018-04-01","729357","4","1"
"2018-04-01","717141","3","1"
"2018-04-01","634611","2","1"
"2018-04-01","680081","4","2"
"2018-04-01","733868","2","2"
"2018-04-01","674072","4","2"
"2018-04-01","745186","4","2"
"2018-04-01","672877","0","4"
"2018-04-01","36235","0","1"
"2018-04-02","694468","3","1"
"2018-04-03","681290","3","1"
"2018-04-03","741059","4","5"
"2018-04-01","737747","2","1"
"2018-04-03","689572","3","1"
"2018-04-01","658157","3","1"
"2018-04-01","631397","0","1"
"2018-04-01","620055","1","1"
"2018-04-02","702594","0","2"
"2018-04-04","750259","1","1"
"2018-04-05","749863","2","1"
"2018-04-02","717647","1","2"
"2018-04-02","638737","0","1"
"2018-04-02","697901","2","6"
"2018-04-03","713354","0","1"
"2018-04-02","700449","0","1"
"2018-04-05","716175","1","2"
"2018-04-05","737515","3","1"
"2018-04-02","647140","2","1"
"2018-04-02","739931","0","2"
"2018-04-03","606920","3","1"
"2018-04-03","624665","4","1"
"2018-04-05","743665","2","2"
"2018-04-05","700500","1","2"
"2018-04-05","732105","2","2"
"2018-04-02","710536","1","3"
"2018-04-02","718879","4","2"
"2018-04-03","708785","4","3"
"2018-04-06","639730","2","3"
"2018-04-06","744062","0","2"
"2018-04-02","743534","4","2"
"2018-04-02","746059","2","1"
"2018-04-03","690295","4","1"
"2018-04-03","643352","4","3"
"2018-04-06","604474","3","1"
"2018-04-07","741861","4","2"
"2018-04-07","712952","0","1"
"2018-04-07","718527","4","1"
"2018-04-07","732828","0","2"
"2018-04-03","726536","0","1"
"2018-04-04","742429","2","1"
"2018-04-04","692384","4","2"
"2018-04-04","742345","2","1"
"2018-04-05","716466","2","1"
"2018-04-04","748829","0","2"
"2018-04-07","736821","4","3"
"2018-04-07","735337","3","2"
"2018-04-07","729516","0","3"
"2018-04-07","712784","2","3"
"2018-04-05","708835","3","3"
"2018-04-05","742655","3","1"
"2018-04-05","685755","3","2"
"2018-04-04","707666","1","2"
"2018-04-07","720003","3","1"
"2018-04-05","732895","4","1"
"2018-04-04","723547","4","2"
"2018-04-04","695507","2","1"
"2018-04-05","741861","2","1"
"2018-04-05","622049","2","1"
"2018-04-07","741103","1","1"
"2018-04-06","719755","0","1"
"2018-04-07","720663","2","3"
"2018-04-06","744798","3","1"
"2018-04-05","686694","2","4"
"2018-04-06","686234","0","1"
"2018-04-07","722964","1","1"
"2018-04-05","713351","0","2"
"2018-04-05","701575","4","1"
"2018-04-05","720047","1","1"
"2018-04-07","674572","2","1"
"2018-04-07","740695","1","3"
"2018-04-07","719326","1","1"
"2018-04-05","745994","2","1"
"2018-04-07","730977","3","2"
"2018-04-07","730538","3","1"
"2018-04-01","729137","0","1"
"2018-04-07","749410","3","2"
"2018-04-05","669093","0","1"
"2018-04-07","691075","3","1"
"2018-04-06","744123","0","1"
"2018-04-06","730542","3","1"
"2018-04-04","724608","2","1"
"2018-04-06","726129","0","1"
"2018-04-07","727374","0","1"
"2018-04-01","658271","1","2"
"2018-04-05","649661","0","1"
"2018-04-06","694360","1","2"
"2018-04-04","694875","1","1"
"2018-04-01","735303","3","1"
"2018-04-02","690519","4","2"
"2018-04-07","674572","3","1"
"2018-04-02","747781","0","1"
"2018-04-06","734351","2","1"
"2018-04-07","712950","3","1"
"2018-04-02","584188","1","1"
"2018-04-07","739609","3","1"
"2018-04-07","724330","1","1"
"2018-04-07","713686","3","1"
"2018-04-06","633214","0","1"
"2018-04-01","727253","1","1"
"2018-04-05","621327","4","1"
"2018-04-03","746851","4","1"
"2018-04-02","678105","3","1"
"2018-04-03","703242","1","1"
"2018-04-05","608427","3","1"
"2018-04-01","731841","3","2"
"2018-04-01","721616","4","4"
"2018-04-01","729609","3","5"
"2018-04-01","745480","3","6"
"2018-04-01","729592","2","1"
"2018-04-01","708785","4","4"
"2018-04-01","740053","1","1"
"2018-04-01","736077","4","3"
"2018-04-01","609401","1","6"
"2018-04-01","741916","2","1"
"2018-04-01","639111","2","3"
"2018-04-01","618553","0","3"
"2018-04-02","750143","4","1"
"2018-04-02","665437","1","4"
"2018-04-02","739907","1","2"
"2018-04-02","643316","3","1"
"2018-04-02","715623","1","1"
"2018-04-03","615738","2","2"
"2018-04-03","681289","4","2"
"2018-04-03","744062","0","2"
"2018-04-03","630817","4","3"
"2018-04-03","734344","1","2"
"2018-04-03","700945","1","1"
"2018-04-03","726679","0","3"
"2018-04-03","615742","0","1"
"2018-04-04","732257","2","1"
"2018-04-04","673871","4","2"
"2018-04-04","726655","4","3"
"2018-04-04","718125","0","3"
"2018-04-05","682033","3","2"
"2018-04-05","637941","0","1"
"2018-04-05","743739","0","3"
"2018-04-05","669092","3","1"
"2018-04-05","669611","2","3"
"2018-04-05","722243","0","2"
"2018-04-05","732895","0","3"
"2018-04-05","632498","0","1"
"2018-04-05","694706","4","1"
"2018-04-05","692064","0","2"
"2018-04-05","745564","3","2"
"2018-04-05","731863","1","5"
"2018-04-05","625065","0","2"
"2018-04-05","740848","0","2"
"2018-04-06","703259","4","2"
"2018-04-06","707404","4","1"
"2018-04-07","706189","1","3"
"2018-04-07","697901","4","2"
"2018-04-07","729615","1","2"
"2018-04-07","729135","0","1"
"2018-04-07","741010","3","5"
"2018-04-07","614445","1","4"
"2018-04-07","565434","3","2"
"2018-04-07","688638","0","2"
"2018-04-07","696243","2","2"
"2018-04-05","610959","1","2"
"2018-04-07","712594","0","5"
"2018-04-07","740989","0","1"
"2018-04-05","708230","1","2"
"2018-04-05","621327","2","2"
"2018-04-06","729014","2","2"
"2018-04-01","711888","2","7"
"2018-04-06","739720","0","2"
"2018-04-05","616284","1","2"
"2018-04-05","637148","4","4"
"2018-04-02","724484","1","1"
"2018-04-03","708454","2","1"
"2018-04-01","706178","1","4"
"2018-04-06","718182","0","1"
"2018-04-06","632874","3","2"
"2018-04-06","616322","4","2"
"2018-04-03","723160","1","3"
"2018-04-06","730234","0","3"
"2018-04-02","733473","4","1"
"2018-04-01","681954","2","2"
"2018-04-01","615742","4","3"
"2018-04-01","739474","0","1"
"2018-04-01","737563","0","1"
"2018-04-01","697320","3","1"
"2018-04-01","696916","4","3"
"2018-04-01","617958","1","1"
"2018-04-01","636877","0","1"
"2018-04-01","707415","0","2"
"2018-04-02","646904","0","1"
"2018-04-02","644147","2","2"
"2018-04-02","736986","3","1"
"2018-04-02","608634","3","3"
"2018-04-02","741647","1","4"
"2018-04-02","742429","2","2"
"2018-04-03","672882","0","2"
"2018-04-03","734688","2","1"
"2018-04-03","723160","2","2"
"2018-04-04","684027","0","2"
"2018-04-05","727268","0","3"
"2018-04-05","729494","0","2"
"2018-04-05","741837","0","1"
"2018-04-05","642747","0","3"
"2018-04-06","615727","2","2"
"2018-04-06","567996","0","1"
"2018-04-06","687014","4","2"
"2018-04-06","722264","0","2"
"2018-04-06","621213","1","2"
"2018-04-06","722067","2","1"
"2018-04-06","616098","1","2"
"2018-04-07","654341","3","1"
"2018-04-07","694618","2","2"
"2018-04-07","695755","4","1"
"2018-04-07","610959","4","1"
"2018-04-07","721274","0","2"
"2018-04-07","643352","1","1"
"2018-04-07","704517","1","2"
