,default,student,balance,income
6358,No,Yes,0,10276.25611
6359,No,Yes,1403.789341,22893.96052
6360,No,No,580.4233413,25926.23509
6361,No,No,499.5507444,45954.67124
6362,No,Yes,748.2362054,11613.22295
6363,No,No,568.0939695,31392.06695
6364,No,No,1366.725774,35425.51208
6365,No,No,511.6788941,32693.85088
6366,No,Yes,678.2178753,19979.69399
6367,No,Yes,1692.42056,7761.342904
6368,No,No,631.8045979,32752.51926
6369,No,No,585.0500546,34297.56527
6370,No,No,1173.490792,44134.74487
6371,No,No,544.2374276,43306.62114
6372,Yes,Yes,1985.321739,22248.40266
6373,No,No,1011.060904,38001.7121
6374,No,No,1231.214517,48156.35756
6375,No,No,875.842483,45524.5322
6376,No,No,1516.065384,59194.23921
6377,No,No,563.1212611,30226.48272
6378,No,Yes,1244.566927,21717.47587
6379,No,Yes,1215.643468,16403.68576
6380,No,No,1077.747127,30133.25763
6381,No,Yes,1393.916368,16658.48308
6382,No,No,803.5700674,45353.97068
6383,No,No,916.7492378,58469.93356
6384,No,No,147.0493336,52074.5107
6385,No,No,734.4727806,46805.55302
6386,No,Yes,996.205915,13647.53574
6387,No,No,1883.200207,47438.25571
6388,No,No,1271.115698,40578.31619
6389,No,No,173.7334181,32480.53398
6390,No,No,1004.187665,37132.65721
6391,No,Yes,2033.362496,18549.74539
6392,No,No,269.3578618,40883.18547
6393,No,No,441.701436,44227.91027
6394,No,No,1471.608629,61385.59987
6395,No,Yes,1133.822004,16602.02802
6396,No,No,843.3526611,51736.91025
6397,No,No,250.4683325,42309.08282
6398,No,No,1569.728273,30604.28645
6399,No,Yes,995.3471118,11690.74126
6400,Yes,No,1572.34559,37895.17307
6401,No,No,1570.416179,49501.81038
6402,No,No,645.931623,39695.62726
6403,No,No,1001.853011,32748.63094
6404,No,Yes,905.2312955,15699.89846
6405,No,Yes,859.3796898,19287.5037
6406,No,No,1670.850285,54442.2662
6407,No,No,391.2566277,33651.40556
6408,No,No,670.0082484,35919.79677
6409,No,No,1036.053835,44869.46019
6410,No,No,481.9894913,19240.31429
6411,No,Yes,542.7692556,17664.88143
6412,No,Yes,887.2889243,17409.03112
6413,No,Yes,1465.849554,17678.73631
6414,No,Yes,1545.63746,13959.99367
6415,No,No,262.7913362,28974.75055
6416,No,Yes,793.7963758,21172.40412
6417,No,No,1192.766158,45902.50755
6418,No,Yes,1120.320878,29045.4068
6419,No,Yes,514.1994978,21482.03481
6420,No,No,710.7604275,53050.48538
6421,No,No,1176.243271,27956.7829
6422,Yes,No,1805.559588,40119.78783
6423,No,No,124.8284595,39478.30007
6424,No,No,1056.993239,45489.89668
6425,No,Yes,904.9946707,19108.74233
6426,No,No,1402.120138,41275.64547
6427,No,No,7.069530292,48711.63749
6428,No,Yes,733.7833904,16124.35425
6429,No,No,612.960653,43392.88709
6430,No,No,998.704699,46697.77777
6431,No,No,1078.457001,33001.12651
6432,No,No,638.4763864,53034.55233
6433,No,Yes,890.0481045,15156.91913
6434,No,No,815.6821325,53817.27975
6435,No,No,1276.98265,40611.34869
6436,No,No,671.1857708,44120.64174
6437,No,No,818.2843466,48490.81219
6438,No,No,1371.330899,35820.62983
6439,No,No,897.4957561,47816.41161
6440,No,Yes,699.6964224,17318.88187
6441,No,No,848.9407381,35534.98389
6442,No,No,0,27297.90952
6443,No,Yes,1660.861064,13694.85645
6444,No,No,1475.503847,44769.12214
6445,No,No,0,22431.45354
6446,No,No,1186.964356,33439.8364
6447,No,No,844.4038026,36854.63634
6448,No,Yes,1540.308824,15241.01588
6449,No,No,679.7075809,29534.82146
6450,Yes,No,1650.578,31514.25965
6451,No,Yes,614.7838595,18487.23371
6452,No,No,1379.678044,31766.2936
6453,No,Yes,770.1055385,15284.71993
6454,No,No,1209.540282,40805.77763
6455,No,Yes,1380.969819,13633.43347
6456,No,No,1349.106443,28340.43736
6457,No,Yes,1051.393853,23520.426
6458,No,Yes,428.4258221,15446.95803
6459,No,No,1714.18603,52779.08882
6460,No,Yes,1647.801283,15392.21298
6461,No,No,482.9758188,47924.67664
6462,Yes,No,2124.671313,44520.0001
6463,No,No,297.8382216,34549.46263
6464,No,No,1201.348042,35858.40429
6465,No,No,811.2419476,26448.3285
6466,No,No,0,36201.53887
6467,No,No,585.8041768,30143.32851
6468,No,No,511.321855,38510.16091
6469,No,No,1249.194174,45586.89022
6470,No,No,48.96555026,27069.73978
6471,No,No,863.5747099,32889.38396
6472,No,No,1579.359465,50216.57163
6473,No,No,800.6093328,50324.55493
6474,No,Yes,1356.534691,19480.54377
6475,Yes,Yes,1704.578529,16887.40514
6476,No,Yes,528.5856887,19621.62922
6477,No,Yes,1390.507666,15885.51078
6478,No,Yes,333.5411962,27321.55783
6479,No,No,1569.556299,36306.01944
6480,No,No,1509.780887,43650.41851
6481,No,No,961.2415545,31647.28748
6482,No,No,1443.507447,47205.34866
6483,No,No,0,37605.37939
6484,No,No,895.3959518,48939.73566
6485,No,No,1355.866843,45537.95492
6486,No,Yes,960.1139856,24326.06027
6487,No,No,1164.4764,36997.71898
6488,No,No,535.1829158,37042.76649
6489,No,Yes,1424.772927,21852.92988
6490,No,No,773.1724915,50069.20882
6491,No,No,685.1925696,33185.01044
6492,No,No,343.7688061,51626.13569
6493,No,Yes,1513.541568,23556.6905
6494,No,No,415.0036341,37859.31446
6495,No,No,1034.36018,25111.21255
6496,No,No,1115.896008,21646.30595
6497,No,Yes,748.7464309,17440.62655
6498,No,No,291.4087289,54408.78898
6499,No,Yes,453.9297986,12665.307
6500,No,No,889.565857,49941.08863
6501,No,No,345.1906244,48111.44622
6502,No,No,393.828578,28362.62463
6503,No,Yes,991.0939963,16842.43614
6504,No,No,4.466457821,45157.90962
6505,No,No,660.0589187,39163.32727
6506,No,Yes,1168.868403,18113.34377
6507,No,No,528.8673882,38881.47626
6508,No,No,89.33404767,36515.98159
6509,No,Yes,196.7767287,15858.3533
6510,No,No,1637.347759,37676.66312
6511,No,No,574.9553577,33517.21103
6512,No,No,969.134944,29705.04132
6513,No,Yes,1049.241311,23332.48384
6514,No,No,772.5312697,23222.73977
6515,No,No,1304.068285,26219.32314
6516,No,No,875.8752694,37160.9608
6517,No,No,587.0745299,34975.97647
6518,No,Yes,495.136133,15519.48512
6519,No,No,131.6339983,42028.0086
6520,No,No,1333.182128,19396.03188
6521,Yes,No,1819.249095,49621.05617
6522,No,No,953.8160755,45281.36985
6523,No,No,327.0385825,51348.93727
6524,No,No,989.63631,27318.94371
6525,No,No,1109.221483,56680.13753
6526,No,Yes,0,9321.463734
6527,No,Yes,635.394658,18344.07546
6528,No,No,100.021825,48377.64128
6529,No,No,264.9680541,36842.82266
6530,No,No,465.8456638,52714.08886
6531,No,No,1227.2618,49697.04618
6532,No,No,1378.677643,30862.99636
6533,No,No,715.6567217,23266.13569
6534,No,Yes,0,21719.45483
6535,No,No,1335.230281,43660.39171
6536,No,No,1576.903647,35117.80535
6537,No,Yes,1232.590353,22108.58037
6538,No,No,1613.714114,47151.60976
6539,No,No,763.7431661,59856.79667
6540,No,No,741.430159,32951.17936
6541,No,No,325.5865499,45809.98424
6542,Yes,No,1797.767019,47068.72461
6543,No,No,899.9027004,47093.73838
6544,Yes,No,1605.214586,26149.14822
6545,No,No,0,42879.39694
6546,No,No,886.6890235,50507.93081
6547,No,No,1008.290635,30801.08975
6548,No,Yes,1034.504453,19105.62822
6549,No,Yes,1125.734507,23410.09941
6550,No,Yes,1070.950734,12707.58041
6551,No,No,920.4084978,40536.64248
6552,No,Yes,734.7331649,10816.94977
6553,No,No,1701.688487,38567.20471
6554,No,No,1453.316173,29830.05674
6555,No,No,294.0243461,49988.14731
6556,No,No,1302.479132,43154.39293
6557,No,No,1135.187984,47075.0323
6558,No,No,1123.633139,17292.30317
6559,No,Yes,483.1097993,15067.31371
6560,No,No,1669.502687,30259.25637
6561,No,Yes,1051.376889,13271.46469
6562,No,Yes,778.3409168,23737.26676
6563,No,No,37.99084851,43787.7819
6564,No,No,599.8796698,51733.82517
6565,No,Yes,1037.642867,22889.48898
6566,No,No,1187.463608,37092.59041
6567,No,No,1287.205895,37135.36394
6568,No,No,599.3803801,58909.34426
6569,No,No,278.0784558,33811.66921
6570,No,No,536.7008086,35786.51482
6571,No,No,626.5147862,55155.07786
6572,No,No,0,54298.85961
6573,No,No,885.5100067,42683.47973
6574,No,Yes,1314.841724,15965.41501
6575,No,No,580.164721,31879.13893
6576,No,No,1144.530511,40998.92734
6577,No,No,0,55435.43055
6578,No,No,321.3085814,33136.33648
6579,No,No,776.3958736,49705.81618
6580,No,No,519.3086916,42861.93266
6581,No,No,892.2810718,40492.10058
6582,No,Yes,945.0549545,21095.53818
6583,No,No,840.2368475,24801.36811
6584,No,No,660.5336718,31480.04082
6585,No,No,213.010074,38950.60007
6586,No,No,506.8241417,50493.09526
6587,No,No,884.6606716,35324.02022
6588,No,Yes,296.462756,20138.24699
6589,No,Yes,700.0753377,14828.55059
6590,No,No,927.468685,44308.28232
6591,No,Yes,1172.273498,22792.62169
6592,No,No,841.5262496,40239.6774
6593,No,No,49.6823973,47026.03855
6594,No,Yes,903.9166521,20246.39323
6595,No,No,600.1827009,50578.05423
6596,No,Yes,1749.122184,21359.13155
6597,Yes,Yes,1893.023004,16853.32957
6598,No,Yes,1636.519725,17533.3422
6599,No,Yes,1533.911936,16453.88308
6600,No,Yes,1523.722571,15708.95773
6601,No,Yes,1156.6202,11102.56815
6602,Yes,Yes,2168.453196,24648.97992
6603,No,No,456.8307381,39629.58084
6604,No,No,1616.168586,39654.61886
6605,No,Yes,1311.860099,15565.1977
6606,No,Yes,437.0682956,21638.94784
6607,No,No,683.1146156,31615.36555
6608,No,Yes,1327.282439,15819.35932
6609,No,No,797.6309421,54042.36225
6610,No,No,635.7076076,26084.69605
6611,No,Yes,1312.88532,16221.20289
6612,No,Yes,944.8328467,23323.82273
6613,Yes,No,1838.871369,32129.33982
6614,No,No,267.3723188,41183.65749
6615,No,Yes,723.5404147,28289.23591
6616,No,No,610.0521709,35855.38793
6617,No,No,1861.317697,46653.58874
6618,No,No,0,34882.22855
6619,No,No,1577.972544,50430.23981
6620,No,Yes,954.1503905,15969.81997
6621,No,No,204.3961996,38979.62388
6622,No,Yes,1109.468217,21663.13247
6623,No,No,771.2248776,47146.43951
6624,No,No,376.350444,32168.44216
6625,No,Yes,1523.880095,19342.98352
6626,No,Yes,1178.211737,12077.01326
6627,No,Yes,1457.575381,19668.15776
6628,No,Yes,1292.447316,8231.037423
6629,No,No,1233.502222,23031.60089
6630,No,No,542.1405751,22394.1911
6631,No,No,1381.819269,48394.28962
6632,No,No,1157.768113,49960.76521
6633,No,No,744.4938745,24506.6782
6634,No,No,1387.490549,40993.59534
6635,Yes,No,1434.127716,47311.53042
6636,No,No,1483.536563,34156.3742
6637,No,No,1340.893192,31959.9656
6638,No,No,972.0944016,26231.14591
6639,No,No,1511.879387,36381.23765
6640,No,Yes,1111.997722,20549.62035
6641,No,Yes,1555.563352,15957.32883
6642,No,No,1727.365146,41707.4773
6643,No,No,25.7358489,49089.60408
6644,Yes,Yes,1895.334933,16394.50811
6645,No,Yes,417.478257,17787.94782
6646,No,No,247.1990572,37377.35782
6647,No,No,91.38769809,44091.876
6648,No,Yes,617.089796,22801.66397
6649,No,Yes,793.3337851,10487.93018
6650,No,Yes,1035.720966,20393.27002
6651,No,No,826.9817504,35426.1808
6652,No,No,1734.451564,31578.00495
6653,No,No,1069.62206,40299.31991
6654,No,No,626.8384282,41334.18353
6655,No,No,932.0569663,45505.30722
6656,No,No,1551.027731,31768.03061
6657,No,Yes,315.0902684,22551.89125
6658,No,No,1059.351605,41179.01002
6659,No,No,976.7040479,59291.72257
6660,No,Yes,562.5589369,11524.81035
6661,No,Yes,310.0202771,16382.15293
6662,No,No,936.944765,40240.49711
6663,No,No,0,43033.49225
6664,No,Yes,431.1970473,20301.49367
6665,No,No,1411.548718,42956.63139
6666,No,Yes,1183.452815,16189.28839
6667,No,Yes,1849.603666,16966.88592
6668,No,No,391.4820793,45821.63323
6669,No,No,10.88494131,32866.44524
6670,No,Yes,697.2486326,25730.91758
6671,No,No,175.054337,22644.99588
6672,No,Yes,1094.740579,19638.26543
6673,No,Yes,134.6240411,19464.29871
6674,No,No,1069.748332,32441.28198
6675,No,No,1165.812599,47005.57329
6676,No,No,321.2181021,43257.35349
6677,No,No,178.2750321,35615.92811
6678,No,Yes,953.8584818,18121.11336
6679,No,Yes,1335.812707,12843.44803
6680,No,Yes,853.5943254,25373.46219
6681,No,No,639.6256747,38660.92322
6682,No,No,1051.847749,37160.2733
6683,No,No,335.1071558,36374.21438
6684,No,No,1193.762792,34909.30888
6685,No,No,915.2030835,31422.94555
6686,No,No,426.0870274,15498.86947
6687,Yes,Yes,1805.618353,19168.02997
6688,No,No,717.4789564,37810.47213
6689,No,No,520.9472873,41039.28245
6690,No,No,1034.892431,34539.84576
6691,No,Yes,1022.598336,11739.09598
6692,No,No,617.5914405,43871.69796
6693,No,Yes,1322.162293,16984.19826
6694,No,No,476.5913949,33760.45831
6695,No,No,1101.091224,43035.56208
6696,No,Yes,1019.579112,15833.79065
6697,No,No,329.4482726,43242.87537
6698,No,Yes,949.2338248,25040.71234
6699,No,Yes,1230.714628,18581.27461
6700,No,No,1252.653058,35382.14033
6701,No,No,0,47019.66323
6702,No,No,642.2693048,37752.38459
6703,No,No,512.5135258,44178.8405
6704,No,No,1114.901552,38155.36839
6705,No,Yes,1742.346535,10778.15487
6706,No,No,763.0223125,34931.34829
6707,No,No,878.4447309,47722.81035
6708,No,Yes,936.2295509,14217.40152
6709,No,No,585.2377164,40585.74654
6710,No,No,347.6140996,40138.0778
6711,No,No,607.8986423,26117.66517
6712,No,Yes,1251.085756,21968.26999
6713,No,No,316.5364349,39995.3188
6714,No,No,336.7970403,42880.4643
6715,No,Yes,871.0667958,13144.36558
6716,No,No,1187.904686,43873.98291
6717,No,No,86.01278996,43467.50265
6718,No,No,737.041709,27879.65685
6719,No,Yes,1419.870721,10401.04666
6720,No,Yes,402.5033656,12255.87074
6721,No,No,191.2150007,41921.68285
6722,No,Yes,1836.780086,15422.23216
6723,No,Yes,1273.186248,20429.62137
6724,No,No,1037.600637,40415.82298
6725,No,No,827.5428855,39655.67701
6726,No,No,915.9135902,34934.48239
6727,No,Yes,212.7086441,13155.67206
6728,No,No,941.1681796,58991.86151
6729,No,No,487.4168943,34439.90331
6730,No,No,1889.524775,32509.61626
6731,No,No,691.2022794,38948.10536
6732,No,Yes,502.6458212,14425.08417
6733,No,No,140.0185757,52099.1163
6734,No,No,0,36484.59415
6735,No,No,519.4614942,44498.01559
6736,No,Yes,1031.869798,19322.55235
6737,No,No,939.6693901,47112.7653
6738,No,No,0,44902.92935
6739,No,No,1093.684902,39684.45193
6740,No,Yes,1623.336605,14338.40878
6741,No,No,851.2040106,44905.32531
6742,No,No,1119.702648,33510.35718
6743,No,No,0,32720.5717
6744,No,Yes,744.9142665,15711.71642
6745,No,Yes,303.3458684,15220.59932
6746,No,No,1522.755927,29165.44319
6747,No,No,361.3676099,36533.71036
6748,No,No,1062.727927,48041.6494
6749,No,Yes,1344.094679,22012.29315
6750,No,No,387.7319185,55163.79694
6751,No,No,860.0282429,56687.14354
6752,No,No,1637.357955,46629.94697
6753,No,No,975.1985123,30573.25805
6754,No,No,487.7974797,21418.69468
6755,No,No,0,49626.41562
6756,Yes,No,1562.454585,43067.33374
6757,No,No,1399.126163,26505.02013
6758,No,Yes,542.064066,9135.886774
6759,No,No,901.0757265,38613.42665
6760,No,No,295.8705689,19054.0305
6761,No,No,90.56141029,50939.52115
6762,No,No,476.1499315,58837.72311
6763,No,No,382.8850624,42620.53023
6764,No,No,1013.963746,49653.79713
6765,No,Yes,932.6857989,15774.70106
6766,No,No,360.5749488,42217.38292
6767,No,No,727.9636084,40258.70172
6768,No,No,917.9527564,31380.23317
6769,No,No,1567.165357,38255.05057
6770,No,No,1006.680488,33348.57536
6771,No,No,1278.932666,42894.7653
6772,No,No,0,56493.48609
6773,No,No,1107.487867,23530.62273
6774,No,Yes,1719.566851,18696.29875
6775,No,No,1066.174662,33911.56487
6776,No,No,0,30172.81059
6777,No,Yes,1296.103527,15709.45579
6778,No,No,720.2445985,38493.49193
6779,No,No,574.6382233,41914.46952
6780,No,No,241.4300888,34507.77593
6781,No,No,345.1421431,41943.77284
6782,No,No,1341.703442,53122.06896
6783,Yes,No,1847.791373,30202.84624
6784,No,Yes,1497.067767,9030.402564
6785,No,No,503.39124,29187.44412
6786,No,No,1119.575449,42280.80903
6787,No,No,1172.415172,58067.12982
6788,No,Yes,1594.384586,21514.6028
6789,No,No,566.4438526,36039.39407
6790,No,No,542.4701592,39037.80101
6791,No,No,1086.420939,38656.66313
6792,No,Yes,995.0394301,8750.5588
6793,No,Yes,1200.875976,13833.9822
6794,No,No,0,56895.96198
6795,Yes,No,1508.649243,37111.3089
6796,No,No,1170.547946,52358.80093
6797,No,No,1356.743836,54489.93878
6798,No,No,850.0364106,31522.23465
6799,No,No,1184.140383,25196.76179
6800,No,No,902.7136645,23847.39229
6801,No,Yes,1597.890914,24006.18039
6802,No,No,1079.076123,36636.28005
6803,No,Yes,1503.578445,18776.53385
6804,Yes,Yes,1570.65878,16239.15317
6805,No,No,0,41655.68226
6806,No,Yes,735.5783648,13976.68591
6807,No,No,923.3462318,44670.86424
6808,No,Yes,1269.678223,13998.30673
6809,No,No,706.4819315,48339.87899
6810,No,No,1146.875398,64644.90529
6811,No,Yes,1749.549609,20078.36188
6812,No,Yes,263.49132,25363.59525
6813,No,No,468.8699085,44285.32011
6814,No,No,443.9130878,35241.99297
6815,No,No,375.720573,35564.41027
6816,No,No,772.8229977,25556.75717
6817,No,No,750.1395372,17993.82049
6818,No,No,414.8042587,37825.37218
6819,No,No,626.1752277,33930.97505
6820,No,No,645.2012091,44324.22436
6821,No,Yes,1287.287235,13215.97025
6822,No,No,1391.261154,51169.36221
6823,No,Yes,601.8046898,16266.3026
6824,No,No,1061.310874,33942.61975
6825,No,No,272.7504686,42646.70489
6826,No,Yes,1421.740129,11134.9396
6827,No,No,1065.626806,36015.68758
6828,No,No,1167.035059,34467.54286
6829,No,No,949.1290849,28411.65649
6830,No,Yes,565.9887284,18645.93665
6831,Yes,No,1914.106962,55573.70171
6832,No,No,515.9428051,50678.33694
6833,No,No,1347.46071,32720.44574
6834,No,No,124.3059108,44464.63585
6835,No,No,1007.220296,42183.08973
6836,No,No,218.3379599,44179.9465
6837,No,No,1344.55595,34841.26052
6838,No,No,1063.219526,27887.25053
6839,No,Yes,624.5431657,14820.46719
6840,No,No,559.8320113,39144.47684
6841,No,No,341.3868405,29326.33924
6842,No,No,574.1644925,44072.0608
6843,No,Yes,734.8982568,11868.07421
6844,No,No,875.2953348,46041.75628
6845,No,No,366.0908026,47096.37807
6846,No,Yes,1009.993872,19870.53658
6847,No,No,221.9224906,32988.57136
6848,Yes,Yes,1957.120295,18805.95213
6849,No,Yes,1050.431291,19246.33309
6850,No,No,612.3249889,55326.41284
6851,Yes,No,1456.96393,49054.19389
6852,No,Yes,1821.523917,15802.38929
6853,No,Yes,770.3280295,29059.14469
6854,No,Yes,1269.906274,771.9677294
6855,No,Yes,1923.381941,12940.22783
6856,No,No,890.7594972,20257.37999
6857,No,No,1341.054788,33778.16204
6858,No,No,888.2650394,37745.60517
6859,No,Yes,1189.313959,19545.72712
6860,No,No,1820.540494,46251.44869
6861,No,No,481.8409362,36377.64743
6862,No,No,432.0920648,56732.73728
6863,No,No,683.9971778,36578.18465
6864,No,No,354.7019532,44412.19392
6865,No,Yes,669.7372373,17109.63048
6866,No,Yes,713.9228744,26049.97564
6867,No,No,597.0416087,31713.09769
6868,No,Yes,1306.416879,18996.35032
6869,No,No,1991.135514,30809.67457
6870,No,Yes,717.6328948,19590.971
6871,No,No,390.6066769,38083.5473
6872,No,Yes,1862.538659,23839.57252
6873,Yes,No,1143.680503,37751.01734
6874,No,No,264.372357,45778.30895
6875,No,No,216.8465333,37160.9411
6876,No,No,686.8929286,51120.82998
6877,No,No,1642.192319,24444.31218
6878,No,Yes,0,15587.9006
6879,No,Yes,1218.649212,19206.13346
6880,No,No,1970.859761,37905.25263
6881,No,Yes,1151.733317,23149.54749
6882,No,No,539.0777208,36275.45572
6883,Yes,Yes,2287.173842,18692.14431
6884,No,No,1218.245802,56816.80894
6885,No,No,700.4531369,54661.11507
6886,No,No,1167.231679,30648.4288
6887,No,No,1492.615028,46174.69799
6888,No,No,666.3947948,34912.3367
6889,No,Yes,636.8988095,23005.57595
6890,No,No,420.727023,37831.57008
6891,No,No,879.0526491,30633.84194
6892,No,No,376.2411614,25821.16106
6893,No,No,961.4024541,25478.81835
6894,No,No,500.7285411,33406.05411
6895,No,Yes,369.6799323,24834.41758
6896,No,No,719.938044,31031.2194
6897,No,No,1168.347005,39275.19354
6898,No,No,600.5380969,39260.38212
6899,No,No,0,18593.91474
6900,No,No,252.9448968,23443.41646
6901,No,No,676.4308888,53378.98852
6902,No,Yes,1066.822188,26348.30364
6903,No,Yes,1004.650577,13869.7521
6904,No,No,1010.421141,46217.80956
6905,No,No,1260.931294,27697.33825
6906,No,No,402.6324273,58828.79225
6907,No,Yes,919.4754847,6100.733202
6908,No,No,1004.653816,42729.18223
6909,No,No,614.5385663,33811.98762
6910,No,No,1358.109779,50662.89279
6911,No,No,160.5248787,29675.83549
6912,No,Yes,1190.188829,15860.32668
6913,No,No,262.5992604,48762.28355
6914,No,No,647.9180241,35494.48529
6915,No,No,1574.651282,30559.5137
6916,No,Yes,1658.602257,14821.00456
6917,No,No,4.814908682,28714.13538
6918,No,No,1220.312282,36190.99361
6919,No,No,802.8571022,45806.19917
6920,No,No,81.87448947,35818.228
6921,No,Yes,70.73361201,17466.13896
6922,No,Yes,962.9057964,22795.0325
6923,No,No,926.694301,44233.64617
6924,Yes,Yes,1233.445895,12586.47819
6925,No,Yes,644.1117175,9778.219986
6926,No,Yes,1338.659659,8078.176047
6927,No,No,740.3867859,46877.96074
6928,No,Yes,901.1865026,19204.70162
6929,No,No,975.3887418,45597.93769
6930,No,No,298.7196152,49585.87127
6931,No,No,591.4980139,29507.48706
6932,No,No,177.0144011,37553.80181
6933,No,No,292.2719769,60582.22621
6934,No,No,625.1918331,32826.40965
